title,address,advertiser,link,terrace,m2,rooms,price
Schöne Einzimmerwohnung mit Dachterassenbenützung,"1050 Wien, 05. Bezirk, Margareten, Embelgasse",Privat,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1050-margareten/schoene-einzimmerwohnung-mit-dachterassenbenuetzung-1037601567/,Dachterrasse,30.0,1.0,750.0
Attraktive 2-Zimmer-Wohnung mit Außenfläche - im Neubauprojekt JOSEPH - in 1090 Wien zu mieten,"1090 Wien, 09. Bezirk, Alsergrund",ÖRAG Immobilien Vermittlung GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1090-alsergrund/attraktive-2-zimmer-wohnung-mit-aussenflaeche-im-neubauprojekt-joseph-in-1090-wien-zu-mieten-1001770970/,Balkon,45.0,2.0,1175.01
Hofseitig-ruhig! Klimatisiert! Großzügiger Schnitt im HOCHHAUS HERRENGASSE!!!!,"1010 Wien, 01. Bezirk, Innere Stadt",Hubner Immobilien,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1010-innere-stadt/hofseitig-ruhig-klimatisiert-grosszuegiger-schnitt-im-hochhaus-herrengasse-2037465969/,Loggia,95.0,2.0,2000.0
Fernblick über den Süden Wiens - !!!KEIN LIFT!!! - 4 Zimmer Wohnung mit sonniger Südterrasse,"1230 Wien, 23. Bezirk, Liesing",engelreal immobilien gmbh,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1230-liesing/fernblick-ueber-den-sueden-wiens-kein-lift-4-zimmer-wohnung-mit-sonniger-suedterrasse-1902700535/,Terrasse,95.0,4.0,1578.1
Tolle 3 Zimmer Wohnung - 2 Loggias - guter Grundriss!,"1100 Wien, 10. Bezirk, Favoriten, Humboldtgasse 38",teamneunzehn-Gruppe,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/tolle-3-zimmer-wohnung-2-loggias-guter-grundriss-1085514931/,Loggia,101.0,3.0,1246.79
1 Monat Mietfrei: Erstbezug im Grünen Nahe der U2 - zwischen Badeteich Hirschstetten und Seestadt,"1220 Wien, 22. Bezirk, Donaustadt, Pfalzgasse 29",IMMOcontract Immobilien Vermittlung GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/1-monat-mietfrei-erstbezug-im-gruenen-nahe-der-u2-zwischen-badeteich-hirschstetten-und-seestadt-1536133457/,"Terrasse, Garten",67.0,3.0,1549.0
1 Monat Mietfrei: Erstbezug im Grünen Nahe der U2 - zwischen Badeteich Hirschstetten und Seestadt,"1220 Wien, 22. Bezirk, Donaustadt, Pfalzgasse 29",IMMOcontract Immobilien Vermittlung GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/1-monat-mietfrei-erstbezug-im-gruenen-nahe-der-u2-zwischen-badeteich-hirschstetten-und-seestadt-1128607112/,"Terrasse, Garten",42.0,2.0,949.0
1 Monat Mietfrei: Erstbezug im Grünen Nahe der U2 - zwischen Badeteich Hirschstetten und Seestadt,"1220 Wien, 22. Bezirk, Donaustadt, Pfalzgasse 29",IMMOcontract Immobilien Vermittlung GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/1-monat-mietfrei-erstbezug-im-gruenen-nahe-der-u2-zwischen-badeteich-hirschstetten-und-seestadt-1213193145/,"Terrasse, Garten",67.0,3.0,1449.0
Jetzt unbefristet mieten & später zum Fixpreis kaufen - nahe U2 & Badeteich Hirschstetten,"1220 Wien, 22. Bezirk, Donaustadt, Anni-Haider-Weg 3",IMMOcontract Immobilien Vermittlung GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/jetzt-unbefristet-mieten-spaeter-zum-fixpreis-kaufen-nahe-u2-badeteich-hirschstetten-873476247/,Terrasse,63.0,2.0,1005.14
Traumhafte DG-Maisonette mit herrlichem Grünblick - Top ausgestattetet und geschnitten,"1180 Wien, 18. Bezirk, Währing",engelreal immobilien gmbh,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1180-waehring/traumhafte-dg-maisonette-mit-herrlichem-gruenblick-top-ausgestattetet-und-geschnitten-785789774/,"Terrasse, Garten",139.0,5.0,3090.1
OBER ST. VEIT - HOFSEITIGER BALKON MIT GRÜNBLICK - 4 ZIMMER - 2. LIFTSTOCK - NÄHE U4 OBER ST. VEIT,"1130 Wien, 13. Bezirk, Hietzing",RE/MAX First,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1130-hietzing/ober-st-veit-hofseitiger-balkon-mit-gruenblick-4-zimmer-2-liftstock-naehe-u4-ober-st-veit-1783124243/,Balkon,103.0,4.0,1490.0
5-Zimmer-Luxuspenthouse mit Terrasse im Herzen Wiens,"1010 Wien, 01. Bezirk, Innere Stadt",RE/MAX First,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1010-innere-stadt/5-zimmer-luxuspenthouse-mit-terrasse-im-herzen-wiens-1855441925/,"Terrasse, Balkon",194.0,5.0,3674.34
"2 Zimmer-Wohnung komplett möbliert, inkl. Garage, BK & Ust !!!","1140 Wien, 14. Bezirk, Penzing",RE/MAX First,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1140-penzing/2-zimmer-wohnung-komplett-moebliert-inkl-garage-bk-ust-1909072661/,Balkon,56.0,2.0,1299.0
Ihr wohlverdientes Zuhause für Best Ager mit erstklassigem Hotelkomfort,"1080 Wien, 08. Bezirk, Josefstadt",RE/MAX First,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1080-josefstadt/ihr-wohlverdientes-zuhause-fuer-best-ager-mit-erstklassigem-hotelkomfort-1281350932/,Garten,55.0,2.0,4240.0
Großzügige 3.5 Zimmer Wohnung mit Altbauflair und Top Infrastruktur!,"1060 Wien, 06. Bezirk, Mariahilf",RE/MAX Emotion,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1060-mariahilf/grosszuegige-3-5-zimmer-wohnung-mit-altbauflair-und-top-infrastruktur-1732955995/,,97.0,3.0,1328.55
WOHNQUARTIER WILDGARTEN - Familienfreundliches Wohnen auf der Sonnenseite Wiens direkt am Rosenhügel,"1120 Wien, 12. Bezirk, Meidling, Leonore-Brecher-Weg",EHL Immobilien GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1120-meidling/wohnquartier-wildgarten-familienfreundliches-wohnen-auf-der-sonnenseite-wiens-direkt-am-rosenhuegel-2053392546/,Balkon,65.0,3.0,1150.0
"+++ PROVISIONSFREI! RUHIGE UND GROSSZÜGIGE 2.5 ZIMMER WOHNUNG NÄHE U-BAHN U6 SIEBENHIRTEN, SCS UND KETZERGASSE MIT TOLLER NAHVERSORGUNG & NAHERHOLUNG +++","1230 Wien, 23. Bezirk, Liesing, Nowakgasse 10",Privat,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1230-liesing/-provisionsfrei-ruhige-und-grosszuegige-2-5-zimmer-wohnung-naehe-u-bahn-u6-siebenhirten-scs-und-ketzergasse-mit-toller-nahversorgung-naherholung-1320727794/,,57.0,2.0,845.0
Direktvergabe 3-Zimmer Gemeindewohnung,"1210 Wien, 21. Bezirk, Floridsdorf, Moritz-Dreger-Gasse 8-12",Privat,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/direktvergabe-3-zimmer-gemeindewohnung-1951126353/,Balkon,76.0,3.0,788.76
Dachgeschosswohnung Vollmöbliert 6-18 Monate,"1070 Wien, 07. Bezirk, Neubau, Neustiftgasse",Privat,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1070-neubau/dachgeschosswohnung-vollmoebliert-6-18-monate-940014231/,Dachterrasse,75.0,2.0,1500.0
Moderne Maisonette-Wohnung | 3 Zimmer auf 2 Etagen,"1100 Wien, 10. Bezirk, Favoriten",Real Estate Swiss Life Select,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/moderne-maisonette-wohnung-3-zimmer-auf-2-etagen-1802767826/,,78.0,3.0,1290.0
Ruhige ZweiZimmerWohnung mit Morgensonne +++ NEUBAU,"1220 Wien, 22. Bezirk, Donaustadt, Colerusgasse 21",B&Co GmbH REALTA Immobilien,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/ruhige-zweizimmerwohnung-mit-morgensonne-neubau-1270240134/,"Balkon, Garten",47.0,2.0,799.9
STILVOLLER ERSTBEZUG,"1190 Wien, 19. Bezirk, Döbling",Betterhomes Real GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1190-doebling/stilvoller-erstbezug-2058246756/,,70.0,3.0,1485.0
BEZUGSFERTIGER ERSTBEZUG,"1190 Wien, 19. Bezirk, Döbling",Betterhomes Real GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1190-doebling/bezugsfertiger-erstbezug-930188526/,,70.0,3.0,1485.0
STILVOLLER ERSTBEZUG,"1190 Wien, 19. Bezirk, Döbling",Betterhomes Real GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1190-doebling/stilvoller-erstbezug-1290550855/,,70.0,3.0,1485.0
TOP ERSTBEZUG,"1190 Wien, 19. Bezirk, Döbling",Betterhomes Real GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1190-doebling/top-erstbezug-974587023/,,70.0,3.0,1485.0
HOCHWERTIGER ERSTBEZUG MIT LIFT,"1190 Wien, 19. Bezirk, Döbling",Betterhomes Real GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1190-doebling/hochwertiger-erstbezug-mit-lift-1296835600/,,95.0,3.0,1969.0
ERSTBEZUG MIT LIFT,"1190 Wien, 19. Bezirk, Döbling",Betterhomes Real GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1190-doebling/erstbezug-mit-lift-906886358/,,70.0,3.0,1639.0
MÖBLIERTER ERSTBEZUG,"1190 Wien, 19. Bezirk, Döbling",Betterhomes Real GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1190-doebling/moeblierter-erstbezug-1296435792/,,30.0,1.0,1210.0
MÖBLIERTER ERSTBEZUG,"1190 Wien, 19. Bezirk, Döbling",Betterhomes Real GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1190-doebling/moeblierter-erstbezug-1541873678/,,40.0,1.0,1320.0
MÖBLIERTER ERSTBEZUG,"1190 Wien, 19. Bezirk, Döbling",Betterhomes Real GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1190-doebling/moeblierter-erstbezug-1560673601/,,50.0,2.0,1430.0
ERSTBEZUG,"1190 Wien, 19. Bezirk, Döbling",Betterhomes Real GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1190-doebling/erstbezug-1281919438/,,70.0,3.0,1485.0
STILVOLLER ERSTBEZUG,"1190 Wien, 19. Bezirk, Döbling",Betterhomes Real GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1190-doebling/stilvoller-erstbezug-1508606207/,,70.0,3.0,1485.0
STILVOLLER ERSTBEZUG,"1190 Wien, 19. Bezirk, Döbling",Betterhomes Real GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1190-doebling/stilvoller-erstbezug-1090786354/,,70.0,3.0,1485.0
MÖBLIERTER ERSTBEZUG,"1190 Wien, 19. Bezirk, Döbling",Betterhomes Real GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1190-doebling/moeblierter-erstbezug-787501189/,,70.0,1.0,1430.0
STILVOLLER ERSTBEZUG,"1190 Wien, 19. Bezirk, Döbling",Betterhomes Real GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1190-doebling/stilvoller-erstbezug-1921307448/,,70.0,3.0,1485.0
EXQUISITES WOHNVERGNÜGEN - FREI AB MAI 2025,"1100 Wien, 10. Bezirk, Favoriten",Betterhomes Real GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/exquisites-wohnvergnuegen-frei-ab-mai-2025-1143219179/,,125.0,3.0,1690.0
Neubauwohnung 1050 ab 1.12.2024,"1050 Wien, 05. Bezirk, Margareten, Stolberggasse",Privat,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1050-margareten/neubauwohnung-1050-ab-1-12-2024-1484607399/,,35.0,1.0,730.0
"2-Zimmer-Wohnung, Teilmöbiert, privat, 6. Bezirk (Mariahilf)","1060 Wien, 06. Bezirk, Mariahilf, Mariahilfer Gürtel 12",Privat,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1060-mariahilf/2-zimmer-wohnung-teilmoebiert-privat-6-bezirk-mariahilf-1008892995/,,45.0,2.0,873.0
"Preis inkl. Heizung, von Privat: Tolle Studio Wohnung in ruhiger Lage","1160 Wien, 16. Bezirk, Ottakring, Ganglbauergasse",Privat,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1160-ottakring/preis-inkl-heizung-von-privat-tolle-studio-wohnung-in-ruhiger-lage-1243001313/,,40.0,1.0,780.0
3 Zimmer Wohnung nähe Schönbrunn + Neues Badezimmer + Balkon,"1120 Wien, 12. Bezirk, Meidling",Privat,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1120-meidling/3-zimmer-wohnung-naehe-schoenbrunn-neues-badezimmer-balkon-2042299907/,Balkon,86.0,3.0,1195.0
Gemeinde Wohnung im 22. Bezirk zu vergeben,"1220 Wien, 22. Bezirk, Donaustadt, Am Heidjöchl 14/44",Privat,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/gemeinde-wohnung-im-22-bezirk-zu-vergeben-897939444/,Balkon,77.0,3.0,797.0
(reserviert) Charmante 2-Zimmer-Wohnung in Toplage des 9. Bezirks!,"1090 Wien, 09. Bezirk, Alsergrund, Liechtensteinstraße 96",Privat,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1090-alsergrund/charmante-2-zimmer-wohnung-in-toplage-des-9-bezirks-1375125146/,,44.0,2.0,
Direktvergabe Gemeinde Wohnung in 18 Bez.,"1180 Wien, 18. Bezirk, Währing",Privat,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1180-waehring/direktvergabe-gemeinde-wohnung-in-18-bez-1547382281/,Balkon,94.0,5.0,990.0
Top lage!!! Direkt am Spitz!!! Keine provison!!! Voll möbliert Order kann ohne sein,"1210 Wien, 21. Bezirk, Floridsdorf, Am spitz 7",Privat,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/top-lage-direkt-am-spitz-keine-provison-voll-moebliert-order-kann-ohne-sein-1980951580/,,104.0,3.0,1690.0
Wohnung zu vermieten,"1200 Wien, 20. Bezirk, Brigittenau, Klosterneuburgerstrasse",Privat,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1200-brigittenau/wohnung-zu-vermieten-2090655421/,Terrasse,50.0,1.0,750.0
Wohnung mit Loggia bei U-Bahn Thaliastraße,"1160 Wien, 16. Bezirk, Ottakring, Hippgasse 28",Privat,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1160-ottakring/wohnung-mit-loggia-bei-u-bahn-thaliastrasse-961921590/,Loggia,45.0,1.0,720.0
Helle und freundliche 2 Zimmerwohnung mit neuer Küche und kleiner Süd-Loggia!,"1180 Wien, 18. Bezirk, Währing, Anastasius-Grün-Gasse 28",Johannes M. Pokorny Immobilientreuhand e.U.,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1180-waehring/helle-und-freundliche-2-zimmerwohnung-mit-neuer-kueche-und-kleiner-sued-loggia-1695139425/,Loggia,63.0,2.0,1141.39
klimatisiertes 4-Zimmer Dachgeschoss in hietzinger Ruhelage,"1130 Wien, 13. Bezirk, Hietzing",EXPAT CONSULTING   Real Estate & Relocation Services GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1130-hietzing/klimatisiertes-4-zimmer-dachgeschoss-in-hietzinger-ruhelage-1818893032/,"Terrasse, Balkon",109.0,4.0,2949.0
Moderne 3-Zimmer Wohnung mit Loggia in Wien 1210 - Optimal auch für WG-Nutzung!,"1210 Wien, 21. Bezirk, Floridsdorf, Brünner Straße",Polaris Real Estate Experts GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/moderne-3-zimmer-wohnung-mit-loggia-in-wien-1210-optimal-auch-fuer-wg-nutzung-1813780343/,Loggia,85.0,3.0,1245.0
13. Stock mit Riesenbalkon - TABA Tower direkt an der U1 Oberlaa!,"1100 Wien, 10. Bezirk, Favoriten, Kurbadstraße 8",RAAB&RAAB Makler/Innen GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/13-stock-mit-riesenbalkon-taba-tower-direkt-an-der-u1-oberlaa-1259911190/,Balkon,48.0,2.0,1064.45
Stilaltbauwohnung in Innenstadtlage,"1040 Wien, 04. Bezirk, Wieden",Immobilien & Co,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1040-wieden/stilaltbauwohnung-in-innenstadtlage-1092117446/,Balkon,101.0,3.0,1396.25
"(reserviert) Helle 2,5-Zimmer-Wohnung mit Charme und perfekter Anbindung in Ruhelage","1120 Wien, 12. Bezirk, Meidling, Schallergasse",Privat,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1120-meidling/helle-2-5-zimmer-wohnung-mit-charme-und-perfekter-anbindung-in-ruhelage-1420663393/,,69.0,2.0,
GenossenschaftWohnung,"1100 Wien, 10. Bezirk, Favoriten",Privat,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/genossenschaftwohnung-789985861/,,60.0,2.0,500.0
Erstbezug,"1120 Wien, 12. Bezirk, Meidling, Albrechtsbergergasse",Privat,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1120-meidling/erstbezug-1088425684/,Balkon,38.0,1.0,814.0
Provisionsfrei!! Schöne und sehr helle Wohnung am Wilhelminenberg mit schönem Ausblick und Terrasse zu vergeben.,"1160 Wien, 16. Bezirk, Ottakring, Heiderichstraße 3",Privat,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1160-ottakring/provisionsfrei-schoene-und-sehr-helle-wohnung-am-wilhelminenberg-mit-schoenem-ausblick-und-terrasse-zu-vergeben-750196738/,"Terrasse, Loggia",70.0,2.0,950.0
WOHNEN AM HUGO WIENER PLATZ// GRÜN/ SONNIG/ TOLL AUFGETEILT,"1050 Wien, 05. Bezirk, Margareten, Hugo Wiener Platz",Privat,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1050-margareten/wohnen-am-hugo-wiener-platz-gruen-sonnig-toll-aufgeteilt-1409923869/,,53.0,2.0,890.0
Wohnung mit Terrasse und Garage,"1210 Wien, 21. Bezirk, Floridsdorf, Mühlweg 90",Privat,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/wohnung-mit-terrasse-und-garage-753256511/,Terrasse,61.0,2.0,753.69
2-Zimmer-Wohnung in sehr guter Lage im boomenden 5. Bezirk,"1050 Wien, 05. Bezirk, Margareten, Bräuhausgasse",Privat,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1050-margareten/2-zimmer-wohnung-in-sehr-guter-lage-im-boomenden-5-bezirk-1982217642/,,52.0,2.0,950.0
"All inclusive mit Riesenbalkon!!! Strom, Heizung, Fitnessraum, Internet + TV und Concierge inklusive!","1100 Wien, 10. Bezirk, Favoriten, Kurbadstraße 8",RAAB&RAAB Makler/Innen GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/all-inclusive-mit-riesenbalkon-strom-heizung-fitnessraum-internet-tv-und-concierge-inklusive-806847881/,Balkon,50.0,2.0,1650.0
Serviced Apartment! Vollmöbliert & All inclusive (auch Heizung & Strom)!,"1100 Wien, 10. Bezirk, Favoriten, Kurbadstraße 8",RAAB&RAAB Makler/Innen GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/serviced-apartment-vollmoebliert-all-inclusive-auch-heizung-strom-1853682993/,Balkon,45.0,2.0,1460.0
Serviced Apartment - Wohnen mit Balkon in den grünen Kurpark - ALL INCLUSIVE,"1100 Wien, 10. Bezirk, Favoriten, Kurbadstraße 8",RAAB&RAAB Makler/Innen GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/serviced-apartment-wohnen-mit-balkon-in-den-gruenen-kurpark-all-inclusive-1995162692/,Balkon,35.0,1.0,1210.0
Serviced Apartment - Wohnen mit Balkon in den grünen Kurpark - ALL INCLUSIVE,"1100 Wien, 10. Bezirk, Favoriten, Kurbadstraße 8",RAAB&RAAB Makler/Innen GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/serviced-apartment-wohnen-mit-balkon-in-den-gruenen-kurpark-all-inclusive-1674679680/,Balkon,35.0,1.0,1160.0
Neuhit - Pärchenwohnung mit Balkon und Loggia - Nähe Strandbad Alte Donau,"1220 Wien, 22. Bezirk, Donaustadt, Wagramer Straße",ESTINA Immobilien GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/neuhit-paerchenwohnung-mit-balkon-und-loggia-naehe-strandbad-alte-donau-1611752534/,"Balkon, Loggia",48.0,2.0,1140.0
Möblierte Wohnung,"1060 Wien, 06. Bezirk, Mariahilf, Mollardgasse 78",Privat,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1060-mariahilf/moeblierte-wohnung-1841120304/,,58.0,2.0,880.0
Leben im TABA-Tower mit Blick über Oberlaa und direkt an der U1!,"1100 Wien, 10. Bezirk, Favoriten, Kurbadstraße 8",RAAB&RAAB Makler/Innen GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/leben-im-taba-tower-mit-blick-ueber-oberlaa-und-direkt-an-der-u1-1127387639/,Balkon,32.0,1.0,1130.0
Serviced Apartment - Wohnen mit Balkon in den grünen Kurpark - ALL INCLUSIVE,"1100 Wien, 10. Bezirk, Favoriten, Kurbadstraße 8",RAAB&RAAB Makler/Innen GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/serviced-apartment-wohnen-mit-balkon-in-den-gruenen-kurpark-all-inclusive-915519048/,Balkon,35.0,1.0,1150.0
All inclusive direkt an U1! - Einkäufe direkt in den Kühlschrank? In den TABA Tower Serviced Apartments ist das möglich!,"1100 Wien, 10. Bezirk, Favoriten, Kurbadstraße 8",RAAB&RAAB Makler/Innen GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/all-inclusive-direkt-an-u1-einkaeufe-direkt-in-den-kuehlschrank-in-den-taba-tower-serviced-apartments-ist-das-moeglich-1786483274/,Balkon,56.0,2.0,1730.0
Serviced Apartment - Leben im TABA Tower ohne Sorgen über Heizungs- und Stromkosten,"1100 Wien, 10. Bezirk, Favoriten, Kurbadstraße 8",RAAB&RAAB Makler/Innen GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/serviced-apartment-leben-im-taba-tower-ohne-sorgen-ueber-heizungs-und-stromkosten-1863558808/,Balkon,32.0,1.0,1110.0
Wohnung mit schallgedämmtem Raum - Music Flats - Neue Donau,"1220 Wien, 22. Bezirk, Donaustadt, Donau-City-Straße",ESTINA Immobilien GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/wohnung-mit-schallgedaemmtem-raum-music-flats-neue-donau-1112059029/,"Balkon, Loggia",64.0,3.0,1600.0
Erstbezugswohnung perfekt für Musiker - Music Flats - Neue Donau,"1220 Wien, 22. Bezirk, Donaustadt, Donau-City-Straße",ESTINA Immobilien GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/erstbezugswohnung-perfekt-fuer-musiker-music-flats-neue-donau-2040954167/,"Balkon, Loggia",41.0,2.0,990.0
DANUBEVIEW - Erstbezug - Wohnung mit großer Freifläche - Nähe U1 Station Donau,"1220 Wien, 22. Bezirk, Donaustadt, Wagramer Straße",ESTINA Immobilien GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/danubeview-erstbezug-wohnung-mit-grosser-freiflaeche-naehe-u1-station-donau-1906832677/,"Balkon, Loggia",70.0,3.0,1900.0
* NEUWERTIG * IN RUHELAGE * IM GRÜNEN * TOP-AUSTATTUNG * GROSSER BALKON,"1220 Wien, 22. Bezirk, Donaustadt, Benjowskigasse",DECUS Immobilien GmbH,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/-neuwertig-in-ruhelage-im-gruenen-top-austattung-grosser-balkon-1191381544/,Balkon,68.0,3.0,1199.98
Erstbezug! Helle 2-Zimmer-Wohnung mit Loggien in Ober St. Veit,"1130 Wien, 13. Bezirk, Hietzing, Einsiedeleigasse",Gewerblicher Anbieter,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1130-hietzing/erstbezug-helle-2-zimmer-wohnung-mit-loggien-in-ober-st-veit-1736760624/,Loggia,79.0,2.0,1190.0
Lichtdurchflutete 2-Zimmerwohnung mit 2 großen Terrassen auf Wohnebene,"1030 Wien, 03. Bezirk, Landstraße",Privat,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1030-landstrasse/lichtdurchflutete-2-zimmerwohnung-mit-2-grossen-terrassen-auf-wohnebene-1193718489/,"Terrasse, Dachterrasse",65.0,2.0,1200.0
Schöne Neubau-Erstbezugswohnung im Grünen mit Loggia und Einbauküche,"1210 Wien, 21. Bezirk, Floridsdorf, Maximilian Reich Weg",Gewerblicher Anbieter,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/schoene-neubau-erstbezugswohnung-im-gruenen-mit-loggia-und-einbaukueche-1197217526/,Loggia,46.0,2.0,842.0
(All-inclusive) Fully furnished balcony-Apartment in very good location!,"1030 Wien, 03. Bezirk, Landstraße, Kölblgasse 4",Privat,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1030-landstrasse/-all-inclusive-fully-furnished-balcony-apartment-in-very-good-location-818000383/,Balkon,65.0,2.0,1499.0
(reserviert) Wohnung in 1140 Wien - Nachmieter gesucht!,"1140 Wien, 14. Bezirk, Penzing, Spallartgasse",Privat,willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1140-penzing/wohnung-in-1140-wien-nachmieter-gesucht-1300576365/,Balkon,49.0,2.0,
